key,document_type,heading,law_name
BJNR083000015_WFAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Werkfeuerwehrmann und zur Werkfeuerwehrfrau
BJNR080800006_MarketKfmAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Kaufmann für Marketingkommunikation/zur Kauffrau für Marketingkommunikation
BJNR190200004_SpedKfmAusbV-2004_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Kaufmann für Spedition und Logistikdienstleistung/zur Kauffrau für Spedition und Logistikdienstleistung
BJNR089800005_FleiAusbV-2005_99999999_000007,regulation,§ 3,Verordnung über die Berufsausbildung zum Fleischer/zur Fleischerin
BJNR062800013_MetTechAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zur Fachkraft für Metalltechnik
BJNR227800005_HWirtMeistPrV_99999999_000003,regulation,§ 1,Verordnung über die Anforderungen in der Meisterprüfung für den Beruf Hauswirtschafter/Hauswirtschafterin
BJNR145600012_PharmKfmAusbV-2012_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Pharmazeutisch-kaufmännischen Angestellten und zur Pharmazeutisch-kaufmännischen Angestellten
BJNR220110013_FlugElekAusbV-2013_99999999_000010,regulation,§ 4,Verordnung über die Berufsausbildung zum Fluggerätelektroniker und zur Fluggerätelektronikerin
BJNR094700008_SeilAusbV-2008_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Seiler und zur Seilerin
BJNR160000009_ChemBioLackAusbV-2009_20200731_000071,regulation,§ 19,"Verordnung über die Berufsausbildung im Laborbereich Chemie, Biologie und Lack"
BJNR124000009_BergtechAusbV_99999999_000010,regulation,§ 4,Verordnung über die Berufsausbildung zum Bergbautechnologen/zur Bergbautechnologin
BJNR081800006_OfenbAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Ofen- und Luftheizungsbauer/zur Ofen- und Luftheizungsbauerin
BJNR060400006_LebensMAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Fachverkäufer im Lebensmittelhandwerk/zur Fachverkäuferin im Lebensmittelhandwerk
BJNR116800015_WStHAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Werksteinhersteller und zur Werksteinherstellerin
BJNR031200016_FischwAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Fischwirt und zur Fischwirtin
BJNR129800016_GrAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Graveur und zur Graveurin
BJNR130700016_VfAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zur Fachkraft für Veranstaltungstechnik
BJNR151600011_MechatronikerAusbV_99999999_000007,regulation,§ 4,Verordnung über die Berufsausbildung zum Mechatroniker und zur Mechatronikerin
BJNR126200001_KflDiAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung für Kaufleute in den Dienstleistungsbereichen Gesundheitswesen sowie Veranstaltungswirtschaft
BJNR140500013_MilchLAusbV-2013_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Milchwirtschaftlichen Laboranten und zur Milchwirtschaftlichen Laborantin
BJNR095300011_ReiseKfmAusbV-2011_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Tourismuskaufmann (Kaufmann für Privat- und Geschäftsreisen) und zur Tourismuskauffrau (Kauffrau für Privat- und Geschäftsreisen)
BJNR127700005_ProdMechTextAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Produktionsmechaniker- Textil/zur Produktionsmechanikerin-Textil
BJNR098000004_RaumAAusbV-2004_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Raumausstatter/zur Raumausstatterin
BJNR071400014_FzMechAusbV_99999999_000015,regulation,§ 6,Verordnung über die Berufsausbildung zum Karosserie- und Fahrzeugbaumechaniker und zur Karosserie- und Fahrzeugbaumechanikerin
BJNR091300005_SaAusbV-2005_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Sattler/zur Sattlerin
BJNR014110953_HwO_20191231_000123,statute,§ 26,Gesetz zur Ordnung des Handwerks
BJNR053900014_PolstAusbV-2014_99999999_000012,regulation,§ 5,Verordnung über die Berufsausbildung zum Polsterer und zur Polsterin
